Problem,Instance,Algorithm,Initial State,Final State,Initial Value,Final Value,Value Improvement,Optimal Steps,Local Steps,Optimality Gap,Solution Found,Steps,Runtime,Value History
8-Puzzle,2,Hill Climbing (Steepest),"(6, 8, 1, 3, 4, 7, 5, 0, 2)","(6, 8, 1, 3, 4, 7, 0, 5, 2)",-13,-12,-1,inf,1,inf,False,1,4.7206878662109375e-05,"[-13, -12]"
8-Puzzle,2,Hill Climbing (First Choice),"(6, 8, 1, 3, 4, 7, 5, 0, 2)","(6, 8, 1, 3, 4, 7, 0, 5, 2)",-13,-12,-1,inf,1,inf,False,1,4.673004150390625e-05,"[-13, -12]"
8-Puzzle,2,Hill Climbing (Random Restart),"(6, 8, 1, 3, 4, 7, 5, 0, 2)","(0, 1, 2, 3, 7, 4, 8, 6, 5)",-13,-6,-7,inf,24,inf,False,24,0.00045490264892578125,"[-9, -8, -14, -13, -12, -12, -11, -10, -9, -8, -7, -6, -16, -16, -15, -20, -19, -18, -16, -16, -15, -14, -13, -9, -16]"
8-Puzzle,2,Simulated Annealing (Exponential),"(6, 8, 1, 3, 4, 7, 5, 0, 2)","(1, 0, 4, 6, 3, 5, 7, 2, 8)",-13,-9,-4,inf,978,inf,False,978,0.004414796829223633,"[-13, -12, -13, -12, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -12, -13, -14, -15, -14, -15, -14, -15, -14, -15, -16, -15, -16, -15, -16, -15, -16, -15, -16, -15, -16, -17, -16, -17, -18, -19, -18, -17, -18, -19, -18, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -18, -17, -18, -19, -18, -19, -18, -19, -18, -19, -18, -17, -16, -17, -18, -17, -16, -15, -16, -15, -14, -13, -12, -13, -12, -13, -14, -13, -14, -13, -12, -13, -12, -13, -14, -13, -14, -15, -14, -13, -12, -13, -12, -13, -12, -13, -12, -13, -14, -15, -14, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -9, -8, -9, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -9, -8, -9, -10, -11, -12, -13, -14, -13, -12, -11, -10, -11, -10, -11, -12, -13, -14, -15, -16, -15, -14, -15, -14, -13, -12, -11, -12, -11, -12, -13, -14, -13, -12, -13, -12, -13, -14, -13, -12, -13, -14, -13, -12, -11, -12, -11, -10, -9, -10, -11, -12, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -12, -13, -14, -15, -14, -15, -14, -15, -14, -13, -14, -15, -14, -15, -16, -15, -16, -17, -16, -17, -18, -17, -16, -17, -18, -17, -18, -17, -18, -19, -18, -19, -20, -19, -20, -21, -20, -21, -20, -21, -20, -21, -20, -21, -22, -21, -20, -21, -20, -21, -22, -21, -20, -21, -20, -21, -20, -21, -20, -21, -22, -21, -20, -21, -20, -21, -20, -21, -20, -21, -20, -21, -20, -21, -20, -21, -20, -19, -20, -19, -18, -19, -18, -19, -18, -17, -16, -17, -16, -15, -14, -15, -16, -15, -14, -15, -14, -15, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -13, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -16, -17, -16, -17, -16, -17, -16, -17, -18, -17, -18, -17, -16, -17, -18, -17, -16, -17, -18, -17, -18, -17, -18, -17, -16, -17, -16, -15, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -15, -16, -15, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -16, -15, -14, -15, -14, -15, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -16, -15, -14, -15, -14, -15, -16, -15, -14, -15, -16, -15, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -15, -14, -15, -14, -13, -12, -13, -12, -11, -12, -11, -12, -13, -12, -11, -10, -11, -12, -11, -12, -13, -14, -13, -12, -13, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -13, -12, -11, -12, -11, -12, -11, -12, -13, -12, -11, -10, -11, -12, -11, -12, -11, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -14, -13, -14, -13, -14, -13, -12, -13, -14, -13, -12, -11, -12, -13, -14, -13, -12, -13, -12, -13, -14, -13, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -10, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -10, -11, -12, -11, -12, -11, -10, -11, -12, -13, -12, -11, -12, -13, -14, -13, -14, -13, -12, -11, -12, -13, -12, -11, -12, -11, -10, -11, -12, -13, -14, -13, -14, -13, -14, -13, -12, -13, -14, -13, -12, -13, -14, -13, -14, -13, -12, -11, -12, -11, -10, -11, -12, -11, -10, -11, -10, -11, -10, -11, -12, -13, -14, -15, -16, -15, -16, -15, -16, -17, -18, -19, -20, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -20, -19, -18, -19, -20, -19, -18, -19, -20, -19, -20, -19, -20, -21, -20, -21, -22, -21, -20, -21, -20, -21, -20, -21, -20, -21, -20, -21, -20, -21, -22, -21, -22, -21, -20, -21, -22, -21, -20, -19, -18, -19, -18, -17, -16, -17, -16, -15, -16, -17, -16, -17, -16, -15, -14, -15, -14, -15, -16, -15, -16, -15, -16, -15, -14, -15, -14, -15, -14, -15, -14, -13, -12, -13, -14, -13, -12, -13, -12, -13, -12, -11, -12, -11, -10, -11, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -14, -13, -14, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -16, -15, -14, -15, -16, -15, -16, -17, -16, -17, -16, -15, -16, -15, -16, -15, -16, -15, -14, -15, -16, -15, -16, -17, -16, -15, -14, -13, -12, -13, -14, -15, -16, -15, -14, -15, -16, -17, -16, -15, -14, -13, -14, -15, -14, -15, -14, -15, -16, -15, -16, -15, -14, -15, -14, -15, -14, -13, -14, -13, -14, -15, -14, -15, -14, -15, -14, -13, -14, -15, -14, -15, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -11, -12, -13, -14, -15, -14, -15, -16, -15, -16, -15, -14, -13, -12, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -12, -13, -12, -13, -12, -13, -12, -13, -12, -11, -10, -9, -8, -9, -10, -9, -8, -9, -10, -11, -12, -11, -12, -11, -12, -11, -12, -11, -10, -9, -10, -9]"
8-Puzzle,2,Simulated Annealing (Linear),"(6, 8, 1, 3, 4, 7, 5, 0, 2)","(6, 1, 5, 3, 0, 8, 4, 7, 2)",-13,-8,-5,inf,233,inf,False,233,0.004894256591796875,"[-13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -14, -13, -14, -13, -12, -13, -12, -11, -12, -13, -12, -13, -12, -13, -12, -13, -12, -11, -12, -11, -12, -13, -12, -11, -12, -11, -12, -11, -10, -9, -10, -9, -8, -9, -10, -11, -10, -9, -10, -9, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -12, -11, -10, -11, -12, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -9, -10, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -10, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -10, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -10, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8]"
8-Puzzle,3,Hill Climbing (Steepest),"(5, 6, 1, 2, 0, 7, 3, 4, 8)","(2, 5, 1, 3, 6, 7, 0, 4, 8)",-14,-10,-4,inf,4,inf,False,4,9.655952453613281e-05,"[-14, -13, -12, -11, -10]"
8-Puzzle,3,Hill Climbing (First Choice),"(5, 6, 1, 2, 0, 7, 3, 4, 8)","(5, 1, 0, 2, 6, 7, 3, 4, 8)",-14,-12,-2,inf,2,inf,False,2,4.935264587402344e-05,"[-14, -13, -12]"
8-Puzzle,3,Hill Climbing (Random Restart),"(5, 6, 1, 2, 0, 7, 3, 4, 8)","(3, 1, 0, 7, 4, 5, 6, 8, 2)",-14,-6,-8,inf,27,inf,False,27,0.0005140304565429688,"[-16, -15, -14, -15, -14, -18, -15, -14, -13, -12, -14, -13, -12, -11, -15, -14, -14, -10, -9, -8, -7, -6, -15, -14, -13, -12, -11, -10]"
8-Puzzle,3,Simulated Annealing (Exponential),"(5, 6, 1, 2, 0, 7, 3, 4, 8)","(4, 1, 5, 8, 0, 2, 3, 7, 6)",-14,-10,-4,inf,972,inf,False,972,0.005442619323730469,"[-14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -15, -14, -13, -12, -13, -14, -15, -14, -15, -16, -15, -16, -15, -14, -13, -14, -13, -14, -13, -12, -13, -14, -13, -14, -13, -14, -13, -14, -13, -12, -11, -10, -9, -10, -9, -10, -9, -10, -11, -10, -11, -10, -11, -10, -11, -12, -13, -12, -13, -12, -13, -12, -13, -14, -13, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -16, -15, -14, -15, -16, -15, -14, -15, -14, -13, -14, -13, -14, -15, -16, -15, -14, -15, -16, -15, -14, -15, -16, -17, -16, -17, -18, -17, -18, -17, -16, -17, -18, -17, -18, -17, -18, -17, -16, -17, -18, -17, -18, -17, -18, -17, -16, -17, -18, -17, -18, -17, -18, -17, -18, -17, -18, -17, -18, -17, -16, -15, -14, -13, -12, -13, -12, -13, -12, -13, -12, -11, -10, -11, -12, -13, -12, -11, -10, -11, -10, -11, -12, -13, -12, -11, -12, -13, -14, -13, -12, -13, -12, -11, -10, -11, -12, -11, -10, -11, -10, -11, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -11, -10, -9, -10, -11, -12, -11, -10, -11, -12, -11, -12, -13, -14, -13, -12, -11, -10, -11, -10, -11, -12, -11, -10, -11, -12, -11, -10, -11, -12, -11, -10, -9, -10, -9, -8, -9, -8, -7, -8, -7, -8, -9, -10, -9, -8, -9, -10, -9, -10, -9, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -9, -10, -9, -10, -11, -10, -11, -10, -11, -10, -9, -10, -9, -10, -9, -10, -11, -10, -9, -10, -9, -10, -9, -10, -9, -10, -11, -12, -11, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -11, -12, -13, -14, -13, -14, -13, -14, -13, -12, -13, -12, -13, -14, -13, -12, -13, -12, -13, -14, -13, -12, -13, -14, -15, -16, -15, -16, -15, -16, -15, -16, -15, -16, -15, -16, -15, -16, -17, -16, -15, -16, -15, -16, -15, -16, -15, -16, -15, -16, -15, -14, -13, -12, -13, -14, -15, -16, -15, -16, -17, -16, -17, -16, -17, -16, -15, -14, -13, -14, -13, -12, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -12, -13, -14, -13, -14, -13, -14, -15, -14, -13, -14, -13, -12, -13, -14, -15, -16, -17, -18, -17, -16, -17, -16, -15, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -16, -15, -16, -15, -14, -13, -14, -13, -12, -13, -12, -13, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -13, -12, -11, -10, -11, -10, -11, -10, -11, -12, -11, -12, -13, -12, -13, -14, -13, -14, -13, -14, -13, -14, -15, -16, -15, -14, -15, -14, -13, -12, -11, -10, -11, -10, -11, -10, -11, -10, -11, -12, -11, -10, -11, -10, -9, -10, -9, -8, -7, -8, -7, -6, -7, -6, -7, -8, -7, -8, -7, -8, -9, -10, -9, -10, -9, -10, -9, -10, -9, -8, -7, -6, -5, -6, -5, -6, -5, -6, -7, -8, -7, -8, -9, -8, -7, -6, -5, -6, -7, -8, -9, -8, -7, -6, -5, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -8, -9, -10, -11, -12, -11, -12, -13, -12, -13, -12, -13, -12, -13, -14, -15, -14, -15, -16, -17, -16, -17, -18, -19, -20, -19, -20, -19, -18, -19, -18, -17, -16, -17, -16, -17, -16, -17, -18, -17, -18, -17, -18, -17, -18, -19, -20, -19, -18, -19, -18, -19, -18, -19, -18, -19, -20, -19, -18, -19, -18, -19, -20, -19, -18, -19, -20, -19, -18, -19, -20, -21, -20, -21, -20, -21, -20, -21, -20, -21, -20, -21, -20, -21, -20, -19, -18, -19, -20, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -20, -19, -18, -19, -18, -17, -16, -17, -16, -15, -16, -17, -18, -17, -16, -15, -16, -15, -14, -15, -16, -17, -16, -17, -16, -17, -18, -19, -18, -19, -18, -19, -20, -19, -20, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -17, -16, -17, -16, -17, -16, -17, -18, -19, -18, -17, -16, -17, -18, -17, -16, -17, -16, -17, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -16, -17, -18, -17, -18, -19, -18, -19, -18, -17, -18, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -15, -14, -15, -16, -15, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -16, -15, -16, -17, -16, -15, -14, -13, -14, -15, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -15, -16, -15, -14, -15, -14, -15, -14, -15, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -13, -14, -13, -12, -13, -12, -11, -12, -13, -14, -13, -14, -13, -12, -13, -12, -13, -12, -13, -14, -13, -14, -13, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -10, -11, -12, -11, -12, -11, -10, -11, -10, -11, -12, -13, -12, -11, -10, -11, -12, -13, -12, -11, -10, -11, -10, -11, -10, -11, -12, -11, -12, -11, -12, -13, -14, -13, -12, -13, -14, -13, -12, -13, -12, -13, -12, -11, -10, -9, -10, -11, -12, -11, -12, -11, -10, -9, -10, -9, -10, -9, -8, -9, -10, -11, -10, -11, -10, -11, -12, -13, -12, -11, -10, -11, -12, -11, -10, -11, -10, -11, -10, -11, -10]"
8-Puzzle,3,Simulated Annealing (Linear),"(5, 6, 1, 2, 0, 7, 3, 4, 8)","(3, 7, 8, 4, 5, 2, 6, 1, 0)",-14,-10,-4,inf,242,inf,False,242,0.005872964859008789,"[-14, -13, -14, -13, -14, -13, -12, -13, -14, -13, -12, -11, -10, -11, -10, -9, -10, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -7, -8, -7, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -8, -9, -8, -9, -8, -9, -8, -9, -10, -11, -10, -9, -8, -7, -8, -9, -10, -11, -12, -11, -10, -11, -12, -13, -14, -13, -14, -13, -12, -13, -12, -11, -10, -11, -10, -9, -10, -9, -8, -9, -8, -9, -8, -9, -10, -9, -10, -11, -10, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -10, -9, -8, -9, -8, -9, -10, -11, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -11, -10, -9, -10, -9, -10, -9, -10, -9, -10, -11, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -11, -10, -11, -10, -11, -10, -11, -10, -9, -8, -9, -8, -9, -10, -9, -8, -9, -10, -9, -10, -9, -10, -9, -8, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10]"
8-Puzzle,4,Hill Climbing (Steepest),"(7, 2, 6, 5, 1, 0, 4, 8, 3)","(0, 1, 2, 7, 5, 6, 4, 8, 3)",-17,-12,-5,19.0,5,-14.0,False,5,0.00011229515075683594,"[-17, -16, -15, -14, -13, -12]"
8-Puzzle,4,Hill Climbing (First Choice),"(7, 2, 6, 5, 1, 0, 4, 8, 3)","(7, 1, 2, 5, 6, 3, 0, 4, 8)",-17,-10,-7,19.0,7,-12.0,False,7,0.00025725364685058594,"[-17, -16, -15, -14, -13, -12, -11, -10]"
8-Puzzle,4,Hill Climbing (Random Restart),"(7, 2, 6, 5, 1, 0, 4, 8, 3)","(3, 2, 1, 4, 7, 0, 6, 5, 8)",-17,-7,-10,19.0,25,6.0,False,25,0.0005128383636474609,"[-16, -15, -14, -10, -9, -8, -19, -18, -17, -16, -15, -14, -12, -12, -7, -10, -11, -10, -16, -15, -14, -13, -12, -10, -9, -8]"
8-Puzzle,4,Simulated Annealing (Exponential),"(7, 2, 6, 5, 1, 0, 4, 8, 3)","(3, 0, 4, 8, 7, 5, 1, 6, 2)",-17,-13,-4,19.0,974,955.0,False,974,0.006586313247680664,"[-17, -18, -17, -18, -19, -18, -19, -18, -19, -20, -21, -20, -19, -18, -19, -18, -19, -20, -19, -20, -19, -20, -19, -20, -19, -18, -19, -18, -17, -16, -17, -16, -17, -16, -17, -16, -15, -14, -15, -16, -15, -14, -15, -14, -15, -14, -15, -16, -15, -16, -15, -14, -15, -16, -17, -18, -19, -20, -21, -20, -21, -20, -21, -20, -21, -20, -19, -20, -19, -18, -17, -18, -19, -18, -19, -18, -19, -18, -19, -20, -19, -18, -19, -20, -19, -20, -19, -18, -19, -20, -19, -20, -21, -20, -21, -20, -21, -20, -21, -20, -21, -20, -21, -20, -21, -20, -19, -20, -19, -20, -21, -20, -21, -20, -21, -20, -21, -20, -21, -20, -21, -20, -21, -20, -21, -22, -21, -22, -21, -20, -19, -18, -19, -20, -21, -20, -21, -20, -21, -22, -21, -20, -21, -20, -21, -20, -21, -20, -21, -20, -21, -20, -19, -18, -19, -18, -19, -18, -19, -18, -17, -16, -17, -18, -17, -18, -19, -20, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -17, -16, -17, -18, -17, -16, -17, -16, -17, -16, -17, -18, -19, -18, -19, -18, -19, -20, -19, -20, -19, -20, -19, -20, -19, -20, -19, -20, -19, -18, -19, -18, -19, -18, -19, -18, -17, -18, -17, -16, -17, -16, -15, -16, -17, -18, -19, -18, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -15, -16, -15, -14, -13, -14, -15, -16, -17, -16, -15, -14, -15, -16, -15, -16, -15, -14, -15, -14, -15, -16, -17, -16, -17, -16, -15, -14, -15, -14, -15, -14, -15, -16, -15, -14, -13, -14, -13, -14, -13, -12, -13, -12, -13, -14, -13, -14, -13, -12, -13, -12, -13, -14, -13, -14, -13, -14, -13, -14, -15, -16, -15, -16, -15, -14, -15, -16, -15, -16, -15, -16, -15, -14, -15, -16, -15, -16, -17, -18, -17, -18, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -15, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -13, -14, -13, -14, -13, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -13, -12, -13, -14, -13, -14, -13, -14, -13, -12, -13, -12, -13, -14, -13, -14, -13, -14, -13, -12, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -12, -13, -12, -13, -14, -13, -12, -13, -14, -13, -14, -13, -12, -13, -12, -13, -12, -13, -12, -13, -14, -13, -14, -15, -16, -15, -14, -15, -14, -15, -14, -15, -16, -15, -14, -15, -16, -15, -14, -15, -16, -15, -16, -17, -16, -17, -16, -17, -16, -17, -16, -15, -14, -13, -12, -13, -12, -13, -14, -13, -12, -13, -12, -13, -14, -13, -14, -15, -16, -15, -14, -13, -14, -15, -14, -15, -14, -13, -14, -15, -14, -15, -14, -15, -16, -17, -16, -17, -16, -15, -14, -15, -14, -15, -16, -17, -16, -17, -16, -17, -16, -15, -14, -15, -14, -15, -14, -15, -14, -13, -14, -15, -14, -15, -14, -15, -16, -17, -16, -17, -16, -17, -18, -19, -18, -19, -18, -19, -20, -19, -20, -19, -18, -19, -20, -21, -20, -21, -22, -21, -22, -21, -22, -21, -20, -21, -20, -19, -20, -19, -18, -19, -18, -19, -18, -19, -18, -17, -16, -15, -14, -15, -14, -15, -16, -15, -14, -15, -16, -15, -14, -15, -14, -15, -16, -15, -14, -15, -16, -15, -14, -15, -16, -15, -14, -15, -14, -15, -14, -15, -16, -15, -14, -15, -14, -15, -14, -15, -16, -15, -14, -15, -14, -13, -12, -13, -14, -15, -14, -15, -14, -15, -14, -15, -14, -13, -14, -13, -12, -13, -14, -15, -14, -13, -12, -13, -12, -13, -12, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -13, -12, -11, -12, -11, -12, -11, -12, -13, -12, -11, -12, -11, -10, -11, -12, -11, -12, -11, -10, -11, -12, -13, -12, -11, -12, -11, -10, -11, -12, -11, -12, -11, -12, -11, -10, -11, -12, -11, -12, -11, -12, -11, -12, -13, -12, -13, -12, -13, -12, -11, -12, -13, -12, -13, -12, -13, -12, -13, -14, -13, -14, -13, -12, -13, -14, -15, -14, -13, -12, -11, -10, -11, -12, -11, -12, -13, -14, -13, -14, -13, -14, -13, -14, -15, -14, -13, -14, -13, -14, -13, -14, -15, -14, -15, -16, -15, -14, -13, -14, -13, -14, -15, -16, -15, -16, -15, -14, -13, -12, -11, -10, -11, -10, -11, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -14, -15, -14, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -11, -10, -11, -12, -13, -14, -13, -12, -13, -12, -13, -14, -15, -16, -15, -16, -15, -14, -15, -14, -15, -14, -15, -14, -13, -12, -11, -12, -13, -12, -11, -10, -11, -10, -11, -12, -13, -14, -15, -14, -15, -14, -15, -14, -15, -14, -13, -12, -11, -10, -11, -10, -11, -10, -11, -12, -13, -12, -13, -14, -13, -14, -15, -16, -15, -14, -15, -16, -17, -16, -15, -14, -15, -14, -15, -14, -15, -16, -15, -16, -15, -16, -15, -16, -15, -16, -17, -16, -15, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -18, -17, -18, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -15, -16, -17, -16, -17, -18, -19, -18, -19, -20, -19, -18, -19, -18, -17, -16, -17, -16, -17, -18, -17, -16, -17, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -13, -12, -13, -12, -13, -12, -11, -12, -13, -12, -13, -12, -13, -14, -13, -14, -13]"
8-Puzzle,4,Simulated Annealing (Linear),"(7, 2, 6, 5, 1, 0, 4, 8, 3)","(2, 1, 0, 6, 4, 5, 3, 7, 8)",-17,-4,-13,19.0,237,218.0,False,237,0.0050542354583740234,"[-17, -16, -17, -16, -15, -14, -15, -14, -15, -14, -15, -14, -13, -14, -13, -12, -11, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -10, -11, -10, -9, -10, -9, -8, -9, -10, -9, -10, -9, -10, -9, -10, -9, -8, -9, -8, -9, -10, -9, -10, -9, -10, -9, -8, -9, -10, -9, -10, -9, -10, -11, -10, -9, -8, -7, -8, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -5, -4, -5, -4, -5, -4, -5, -4, -5, -6, -5, -4, -5, -6, -7, -8, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -6, -7, -6, -7, -6, -5, -4, -5, -6, -5, -4, -5, -6, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -6, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -6, -5, -4, -5, -4, -5, -4, -5, -6, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4]"
8-Puzzle,5,Hill Climbing (Steepest),"(3, 7, 4, 8, 5, 2, 1, 0, 6)","(0, 7, 4, 3, 5, 2, 8, 1, 6)",-15,-12,-3,21.0,3,-18.0,False,3,8.153915405273438e-05,"[-15, -14, -13, -12]"
8-Puzzle,5,Hill Climbing (First Choice),"(3, 7, 4, 8, 5, 2, 1, 0, 6)","(0, 7, 4, 3, 5, 2, 8, 1, 6)",-15,-12,-3,21.0,3,-18.0,False,3,0.00010085105895996094,"[-15, -14, -13, -12]"
8-Puzzle,5,Hill Climbing (Random Restart),"(3, 7, 4, 8, 5, 2, 1, 0, 6)","(0, 2, 8, 3, 4, 5, 6, 7, 1)",-15,-6,-9,21.0,23,2.0,False,23,0.00083160400390625,"[-14, -13, -12, -11, -10, -15, -14, -15, -10, -9, -8, -16, -10, -16, -12, -11, -10, -9, -8, -7, -6, -14, -15, -14]"
